#      REAL   NALLORB   NKPOINT
          T        16         1
#   IKPOINT
          1
# MATRIX
  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.043140254785486E-01  -2.409841763809266E-01  -9.421373559125581E-03   1.722069582395792E-05  -2.548697426717583E-01  -5.081259067840137E-02  -4.858578897547082E-02  -5.081394163846922E-02  -4.396765084658360E-01   3.083602606906169E-01  -5.980893370707290E-04   1.887280407519503E-01
   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   2.334075590495553E-01   9.421373559125581E-03  -9.818780631807611E-02  -8.265731374355714E-07   1.223344776489834E-02  -1.285233954761817E-02   2.912034601886604E-02  -1.293918777211838E-02  -4.422419818653457E-01   2.097300402227220E-01  -7.692869353419711E-04   2.427497149409856E-01
   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00  -4.559471009862643E-04  -1.722069582395792E-05  -8.265731374355714E-07  -9.864001965275507E-02  -2.236069735644200E-05   2.489452037958146E-02  -5.110475458478310E-05  -2.485103553798589E-02   8.577636209228254E-04  -7.692869353419711E-04  -1.868940304965394E-01  -4.708324469501927E-04
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01  -1.207754962771099E-01   2.548697426717583E-01   1.223344776489834E-02  -2.236069735644200E-05   2.323027722901273E-01   5.352700996790394E-02   5.031191925399274E-02   5.352785056361564E-02  -2.706686736766206E-01   2.427497149409856E-01  -4.708324469501927E-04  -3.832359574276076E-02
  -3.043140254785486E-01   2.334075590495553E-01  -4.559471009862643E-04  -1.207754962771099E-01  -2.386004000000000E-01  -4.011540550136263E-02   2.111752841656005E-02  -4.140475580561612E-05  -4.450604894705364E-02  -5.302016653044824E-03  -2.151305952305323E-02  -5.304053886703946E-03  -5.181657085843405E-02   5.674404679181946E-02  -1.104531128549972E-04   2.656744463310801E-03
  -2.409841763809266E-01   9.421373559125581E-03  -1.722069582395792E-05   2.548697426717583E-01  -4.011540550136263E-02  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.278410464480772E-01  -3.287603169671250E-01  -3.278403258889561E-01  -2.442640934298596E-02   1.512658035892113E-02  -2.925166096700492E-05   2.997283370570675E-02
  -9.421373559125581E-03  -9.818780631807611E-02  -8.265731374355714E-07   1.223344776489834E-02   2.111752841656005E-02   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00  -1.302816438177147E-01   2.629503948504749E-01  -1.310625467769182E-01  -1.736389521101459E-02   3.616389122490818E-03  -2.150100992760564E-05   2.203109750901980E-02
   1.722069582395792E-05  -8.265731374355714E-07  -9.864001965275507E-02  -2.236069735644200E-05  -4.140475580561612E-05   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   2.249432264750394E-01  -4.604283368641767E-04  -2.244914498824925E-01   3.357816265985352E-05  -2.150100992760564E-05  -7.502143209573294E-03  -4.260356139811876E-05
  -2.548697426717583E-01   1.223344776489834E-02  -2.236069735644200E-05   2.323027722901273E-01  -4.450604894705364E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   1.004606468625968E-01   9.415677212580052E-02   1.004541295433176E-01  -3.440600130988084E-02   2.203109750901980E-02  -4.260356139811876E-05   3.615172814690722E-02
  -5.081259067840137E-02  -1.285233954761817E-02   2.489452037958146E-02   5.352700996790394E-02  -5.302016653044824E-03  -3.278410464480772E-01  -1.302816438177147E-01   2.249432264750394E-01   1.004606468625968E-01  -2.386004000000000E-01  -7.351155092144640E-02  -7.500485284672942E-02  -7.413972486156236E-03   2.214274193395290E-03   3.470724742142355E-03   9.933658711209251E-03
