16
  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.043140282491214E-01  -2.409841751863117E-01  -9.421372332103941E-03   1.722004840370011E-05  -2.548697416871483E-01  -5.081259026931892E-02  -4.858578939466517E-02  -5.081394143454260E-02  -4.396765111083824E-01   3.083602629838607E-01  -5.980903595580864E-04   1.887280399664198E-01
   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   2.334075604907733E-01   9.421372332103941E-03  -9.818780580728011E-02  -8.265419577222244E-07   1.223344617387882E-02  -1.285233959413353E-02   2.912034612433300E-02  -1.293918773049026E-02  -4.422419855397524E-01   2.097300432339621E-01  -7.692882535603781E-04   2.427497148941084E-01
   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00  -4.559458875659114E-04  -1.722004840370011E-05  -8.265419577222244E-07  -9.864001902611137E-02  -2.235985669947612E-05   2.489452021413567E-02  -5.110466660503498E-05  -2.485103524654304E-02   8.577650880943642E-04  -7.692882535603781E-04  -1.868940320041235E-01  -4.708332482880234E-04
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01  -1.207754975979315E-01   2.548697416871483E-01   1.223344617387882E-02  -2.235985669947612E-05   2.323027716990219E-01   5.352700956199315E-02   5.031191969189289E-02   5.352785047384877E-02  -2.706686727859731E-01   2.427497148941084E-01  -4.708332482880234E-04  -3.832359900743762E-02
  -3.043140282491214E-01   2.334075604907733E-01  -4.559458875659114E-04  -1.207754975979315E-01  -2.386004000000000E-01  -4.011540532394399E-02   2.111752832009585E-02  -4.140472261837785E-05  -4.450604878364877E-02  -5.302016665038494E-03  -2.151305961631310E-02  -5.304053889967215E-03  -5.181657173469759E-02   5.674404759626780E-02  -1.104530600443898E-04   2.656744342630881E-03
  -2.409841751863117E-01   9.421372332103941E-03  -1.722004840370011E-05   2.548697416871483E-01  -4.011540532394399E-02  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.278410476396066E-01  -3.287603172333150E-01  -3.278403278998144E-01  -2.442640980784112E-02   1.512658055838311E-02  -2.925165506506134E-05   2.997283422797404E-02
  -9.421372332103941E-03  -9.818780580728011E-02  -8.265419577222244E-07   1.223344617387882E-02   2.111752832009585E-02   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00  -1.302816441723468E-01   2.629503953740951E-01  -1.310625463189903E-01  -1.736389545849788E-02   3.616389070953943E-03  -2.150100549154598E-05   2.203109779256915E-02
   1.722004840370011E-05  -8.265419577222244E-07  -9.864001902611137E-02  -2.235985669947612E-05  -4.140472261837785E-05   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   2.249432271448589E-01  -4.604284726240155E-04  -2.244914512028096E-01   3.357815592078910E-05  -2.150100549154598E-05  -7.502143357102282E-03  -4.260355278878392E-05
  -2.548697416871483E-01   1.223344617387882E-02  -2.235985669947612E-05   2.323027716990219E-01  -4.450604878364877E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   1.004606471171434E-01   9.415677119148126E-02   1.004541309272502E-01  -3.440600194609077E-02   2.203109779256915E-02  -4.260355278878392E-05   3.615172874626669E-02
  -5.081259026931892E-02  -1.285233959413353E-02   2.489452021413567E-02   5.352700956199315E-02  -5.302016665038494E-03  -3.278410476396066E-01  -1.302816441723468E-01   2.249432271448589E-01   1.004606471171434E-01  -2.386004000000000E-01  -7.351155106989062E-02  -7.500485347383552E-02  -7.413972628218150E-03   2.214274215514244E-03   3.470724802513621E-03   9.933658882459293E-03
