#      REAL   NALLORB   NKPOINT
          T        16         1
#   IKPOINT
          1
# MATRIX
   1.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   3.919625690273632E-01   2.313945651112826E-01   1.056808331075247E-02  -1.931596584134291E-05   2.858909051244605E-01   5.121107106882498E-02   4.860518449283334E-02   5.121265780304001E-02   3.117999474663254E-01  -2.714930389549342E-01   5.265833143182031E-04  -1.661639168765832E-01
   0.000000000000000E+00   1.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.742617231847630E-01  -1.056808331075247E-02   1.220802191562044E-01   1.087901467391268E-06  -1.610176461034243E-02   1.621711691202375E-02  -3.641657817769926E-02   1.632678869875223E-02   3.333772446322373E-01  -1.850551220112840E-01   7.171808572089599E-04  -2.263071713486436E-01
   0.000000000000000E+00   0.000000000000000E+00   1.000000000000000E+00   0.000000000000000E+00   7.310949705340406E-04   1.931596584134291E-05   1.087901467391268E-06   1.226754259932487E-01   2.943023120212071E-05  -3.141197303607308E-02   6.390916779359334E-05   3.135726985856007E-02  -6.466128747627083E-04   7.171808572089599E-04   1.847037985915975E-01   4.389415684522488E-04
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   1.000000000000000E+00   1.936597330200273E-01  -2.858909051244605E-01  -1.610176461034243E-02   2.943023120212071E-05  -3.129142549524220E-01  -6.754052564982652E-02  -6.291779462054421E-02  -6.754194485682917E-02   2.040393705078038E-01  -2.263071713486436E-01   4.389415684522488E-04   4.619671753409804E-02
   3.919625690273632E-01  -3.742617231847630E-01   7.310949705340406E-04   1.936597330200273E-01   1.000000000000000E+00   3.887325105216914E-02  -2.540769290852411E-02   4.981636398466505E-05   5.354774493142996E-02   4.486557965529704E-03   2.413058717644255E-02   4.488531342039723E-03   3.834255076494821E-02  -5.754564796982113E-02   1.120133860687447E-04  -2.694275103084224E-03
   2.313945651112826E-01  -1.056808331075247E-02   1.931596584134291E-05  -2.858909051244605E-01   3.887325105216914E-02   1.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   4.243238624512252E-01   4.255842832844818E-01   4.243228754796652E-01   1.489374981523942E-02  -1.154546588332994E-02   2.232652543521711E-05  -2.287697035494238E-02
   1.056808331075247E-02   1.220802191562044E-01   1.087901467391268E-06  -1.610176461034243E-02  -2.540769290852411E-02   0.000000000000000E+00   1.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   2.076079761861189E-01  -4.188926004369631E-01   2.088524180960445E-01   1.168936254813667E-02  -4.001722513043855E-03   1.885660345983558E-05  -1.932149987230504E-02
  -1.931596584134291E-05   1.087901467391268E-06   1.226754259932487E-01   2.943023120212071E-05   4.981636398466505E-05   0.000000000000000E+00   0.000000000000000E+00   1.000000000000000E+00   0.000000000000000E+00  -3.584542430439407E-01   7.334846556830611E-04   3.577344080549387E-01  -2.260479160301977E-05   1.885660345983558E-05   5.749345042081177E-03   3.736375497574495E-05
   2.858909051244605E-01  -1.610176461034243E-02   2.943023120212071E-05  -3.129142549524220E-01   5.354774493142996E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   1.000000000000000E+00  -1.600872614621556E-01  -1.499962556703322E-01  -1.600769154967422E-01   2.316209698111966E-02  -1.932149987230504E-02   3.736375497574495E-05  -3.253555079980253E-02
   5.121107106882498E-02   1.621711691202375E-02  -3.141197303607308E-02  -6.754052564982652E-02   4.486557965529704E-03   4.243238624512252E-01   2.076079761861189E-01  -3.584542430439407E-01  -1.600872614621556E-01   1.000000000000000E+00   1.124419233228811E-01   1.152961810541522E-01   4.431161511567490E-03  -1.637927277932658E-03  -2.567340028802284E-03  -7.348055963104561E-03
   4.860518449283334E-02  -3.641657817769926E-02   6.390916779359334E-05  -6.291779462054421E-02   2.413058717644255E-02   4.255842832844818E-01  -4.188926004369631E-01   7.334846556830611E-04  -1.499962556703322E-01   1.124419233228811E-01   1.000000000000000E+00   1.124435884079925E-01   7.188414580456330E-04  -8.039324852684255E-04   1.482754741808951E-06  -9.545341725199639E-04
